permit_identifier,program_report_form_set_id,program_report_form_id,sewer_overflow_bypass_event_key,sewer_overflow_bypass_event_id_ext,sewer_overflow_bypass_description_text,sewer_overflow_bypass_reporting_requirement_code,sewer_overflow_reporting_requirement_desc,wet_weather_occurance_indicator,sewer_overflow_structure_type_code,sewer_overflow_structure_type_desc,sewer_overflow_structure_type_code_other_text,collection_system_identifier,permitted_feature_identifier,latitude,longitude,sewer_overflow_bypass_duration_hours,sewer_overflow_bypass_start_datetime,sewer_overflow_bypass_end_datetime,discharge_quantification_method_code,discharge_quantification_method_desc,sewer_overflow_bypass_discharge_volume_gallons,sewer_overflow_bypass_discharge_rate_gph,anticipated_bypass_text,anticipated_bypass_expect_limit_violation,anticipated_bypass_expect_limit_violation_text,payload_id,transaction_type,current_report_form_flag,replaced_date,replacing_payload_id,permit_identifier_coll,collection_system_identifier_coll,collection_system_name,collection_system_owner_type_code,collection_system_owner_type_desc,collection_system_population,percent_collection_system_css,payload_id_coll,received_date,transaction_type_coll,current_report_flag,replaced_date_coll,replacing_payload_id_coll,replacing_transaction_type
DC0021199,54,1,3195,1,SSO AT 430718th ST NE,1,5-day reporting for noncompliance that may endanger health or the environment,N,BAS,Basement Backup,,001,,38.942129,-76.980051,1.57,2025-01-01 18:11:00,2025-01-01 19:45:00,BPJ,Best Professional Judgement,25.0,,,,,278577383,N,Y,,,DC0021199,001,D.C. WASA Sanitary Sewer System,CTG,Municipality,689545.0,56.0,278352628.0,2025-03-04 17:33:32,R,Y,,,
DC0021199,54,1,3195,1,SSO AT 430718th ST NE,1,5-day reporting for noncompliance that may endanger health or the environment,N,BAS,Basement Backup,,001,,38.942129,-76.980051,1.57,2025-01-01 18:11:00,2025-01-01 19:45:00,BPJ,Best Professional Judgement,25.0,,,,,278577383,N,Y,,,DC0021199,001,D.C. WASA Sanitary Sewer System,CTG,Municipality,689545.0,56.0,275896087.0,2025-01-31 08:38:48,R,N,2025-03-04,278352628.0,R
DC0021199,55,1,2261,1,SSO AT 8144 Eastern Ave NW,1,5-day reporting for noncompliance that may endanger health or the environment,N,MAN,Manhole,,001,,38.989115,-77.032864,1.48,2025-01-04 15:18:00,2025-01-04 16:47:00,BPJ,Best Professional Judgement,60.0,,,,,274136362,N,N,2025-03-06,278577389.0,DC0021199,001,D.C. WASA Sanitary Sewer System,CTG,Municipality,689545.0,56.0,278352628.0,2025-03-04 17:33:32,R,Y,,,
DC0021199,55,1,2261,1,SSO AT 8144 Eastern Ave NW,1,5-day reporting for noncompliance that may endanger health or the environment,N,MAN,Manhole,,001,,38.989115,-77.032864,1.48,2025-01-04 15:18:00,2025-01-04 16:47:00,BPJ,Best Professional Judgement,60.0,,,,,274136362,N,N,2025-03-06,278577389.0,DC0021199,001,D.C. WASA Sanitary Sewer System,CTG,Municipality,689545.0,56.0,275896087.0,2025-01-31 08:38:48,R,N,2025-03-04,278352628.0,R
DC0021199,55,1,2576,1,SSO AT 8144 Eastern Ave NW,1,5-day reporting for noncompliance that may endanger health or the environment,N,MAN,Manhole,,001,,38.989115,-77.032864,1.48,2025-01-04 17:18:00,2025-01-04 18:47:00,BPJ,Best Professional Judgement,60.0,,,,,278577389,N,Y,,,DC0021199,001,D.C. WASA Sanitary Sewer System,CTG,Municipality,689545.0,56.0,278352628.0,2025-03-04 17:33:32,R,Y,,,
DC0021199,55,1,2576,1,SSO AT 8144 Eastern Ave NW,1,5-day reporting for noncompliance that may endanger health or the environment,N,MAN,Manhole,,001,,38.989115,-77.032864,1.48,2025-01-04 17:18:00,2025-01-04 18:47:00,BPJ,Best Professional Judgement,60.0,,,,,278577389,N,Y,,,DC0021199,001,D.C. WASA Sanitary Sewer System,CTG,Municipality,689545.0,56.0,275896087.0,2025-01-31 08:38:48,R,N,2025-03-04,278352628.0,R
DC0021199,56,1,2281,1,"SSO SSO Near 1000 New Jersey Avenue, S.E",1,5-day reporting for noncompliance that may endanger health or the environment,N,MAN,Manhole,,001,,38.878212,-77.004412,3.97,2025-01-16 05:47:00,2025-01-16 09:45:00,BPJ,Best Professional Judgement,250.0,,,,,274966636,N,N,2025-03-06,278577409.0,DC0021199,001,D.C. WASA Sanitary Sewer System,CTG,Municipality,689545.0,56.0,278352628.0,2025-03-04 17:33:32,R,Y,,,
DC0021199,56,1,2281,1,"SSO SSO Near 1000 New Jersey Avenue, S.E",1,5-day reporting for noncompliance that may endanger health or the environment,N,MAN,Manhole,,001,,38.878212,-77.004412,3.97,2025-01-16 05:47:00,2025-01-16 09:45:00,BPJ,Best Professional Judgement,250.0,,,,,274966636,N,N,2025-03-06,278577409.0,DC0021199,001,D.C. WASA Sanitary Sewer System,CTG,Municipality,689545.0,56.0,275896087.0,2025-01-31 08:38:48,R,N,2025-03-04,278352628.0,R
DC0021199,56,1,2629,1,"SSO SSO Near 1000 New Jersey Avenue, S.E",1,5-day reporting for noncompliance that may endanger health or the environment,N,MAN,Manhole,,001,,38.878212,-77.004412,3.97,2025-01-16 07:47:00,2025-01-16 11:45:00,BPJ,Best Professional Judgement,250.0,,,,,278577409,N,Y,,,DC0021199,001,D.C. WASA Sanitary Sewer System,CTG,Municipality,689545.0,56.0,278352628.0,2025-03-04 17:33:32,R,Y,,,
DC0021199,56,1,2629,1,"SSO SSO Near 1000 New Jersey Avenue, S.E",1,5-day reporting for noncompliance that may endanger health or the environment,N,MAN,Manhole,,001,,38.878212,-77.004412,3.97,2025-01-16 07:47:00,2025-01-16 11:45:00,BPJ,Best Professional Judgement,250.0,,,,,278577409,N,Y,,,DC0021199,001,D.C. WASA Sanitary Sewer System,CTG,Municipality,689545.0,56.0,275896087.0,2025-01-31 08:38:48,R,N,2025-03-04,278352628.0,R
DC0021199,57,1,2314,1,"SSO AT 409 8th Street, S.E",1,5-day reporting for noncompliance that may endanger health or the environment,N,BAS,Basement Backup,,001,,38.883378,-76.995322,24.45,2025-01-27 11:33:00,2025-01-28 12:00:00,BPJ,Best Professional Judgement,330.1,,,,,275772829,N,N,2025-03-06,278577432.0,DC0021199,001,D.C. WASA Sanitary Sewer System,CTG,Municipality,689545.0,56.0,278352628.0,2025-03-04 17:33:32,R,Y,,,
DC0021199,57,1,2314,1,"SSO AT 409 8th Street, S.E",1,5-day reporting for noncompliance that may endanger health or the environment,N,BAS,Basement Backup,,001,,38.883378,-76.995322,24.45,2025-01-27 11:33:00,2025-01-28 12:00:00,BPJ,Best Professional Judgement,330.1,,,,,275772829,N,N,2025-03-06,278577432.0,DC0021199,001,D.C. WASA Sanitary Sewer System,CTG,Municipality,689545.0,56.0,275896087.0,2025-01-31 08:38:48,R,N,2025-03-04,278352628.0,R
DC0021199,57,1,2950,1,"SSO AT 409 8th Street, S.E",1,5-day reporting for noncompliance that may endanger health or the environment,N,BAS,Basement Backup,,001,,38.883378,-76.995322,24.45,2025-01-27 13:33:00,2025-01-28 14:00:00,BPJ,Best Professional Judgement,330.1,,,,,278577432,N,Y,,,DC0021199,001,D.C. WASA Sanitary Sewer System,CTG,Municipality,689545.0,56.0,278352628.0,2025-03-04 17:33:32,R,Y,,,
DC0021199,57,1,2950,1,"SSO AT 409 8th Street, S.E",1,5-day reporting for noncompliance that may endanger health or the environment,N,BAS,Basement Backup,,001,,38.883378,-76.995322,24.45,2025-01-27 13:33:00,2025-01-28 14:00:00,BPJ,Best Professional Judgement,330.1,,,,,278577432,N,Y,,,DC0021199,001,D.C. WASA Sanitary Sewer System,CTG,Municipality,689545.0,56.0,275896087.0,2025-01-31 08:38:48,R,N,2025-03-04,278352628.0,R
DC0021199,58,1,2444,1,SSO AT 4018 SOUTHERN AVE SE,1,5-day reporting for noncompliance that may endanger health or the environment,N,BAS,Basement Backup,,001,,38.864439,-76.946285,2.83,2025-02-26 12:10:00,2025-02-26 15:00:00,BPJ,Best Professional Judgement,75.0,,,,,277842539,N,N,2025-03-06,278577499.0,DC0021199,001,D.C. WASA Sanitary Sewer System,CTG,Municipality,689545.0,56.0,278352628.0,2025-03-04 17:33:32,R,Y,,,
DC0021199,58,1,2444,1,SSO AT 4018 SOUTHERN AVE SE,1,5-day reporting for noncompliance that may endanger health or the environment,N,BAS,Basement Backup,,001,,38.864439,-76.946285,2.83,2025-02-26 12:10:00,2025-02-26 15:00:00,BPJ,Best Professional Judgement,75.0,,,,,277842539,N,N,2025-03-06,278577499.0,DC0021199,001,D.C. WASA Sanitary Sewer System,CTG,Municipality,689545.0,56.0,275896087.0,2025-01-31 08:38:48,R,N,2025-03-04,278352628.0,R
DC0021199,58,1,2610,1,SSO AT 4018 SOUTHERN AVE SE,1,5-day reporting for noncompliance that may endanger health or the environment,N,BAS,Basement Backup,,001,,38.864439,-76.946285,2.83,2025-02-26 07:10:00,2025-02-26 10:00:00,BPJ,Best Professional Judgement,75.0,,,,,278577499,N,Y,,,DC0021199,001,D.C. WASA Sanitary Sewer System,CTG,Municipality,689545.0,56.0,278352628.0,2025-03-04 17:33:32,R,Y,,,
DC0021199,58,1,2610,1,SSO AT 4018 SOUTHERN AVE SE,1,5-day reporting for noncompliance that may endanger health or the environment,N,BAS,Basement Backup,,001,,38.864439,-76.946285,2.83,2025-02-26 07:10:00,2025-02-26 10:00:00,BPJ,Best Professional Judgement,75.0,,,,,278577499,N,Y,,,DC0021199,001,D.C. WASA Sanitary Sewer System,CTG,Municipality,689545.0,56.0,275896087.0,2025-01-31 08:38:48,R,N,2025-03-04,278352628.0,R
DC0021199,59,1,3318,1,"CSO occurred at 3700 Water Street NW, near the manhole by CSO 028",1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,38.904314,-77.070918,1.5,2025-04-01 02:30:00,2025-04-01 04:00:00,BPJ,Best Professional Judgement,61000.0,,,,,280653610,N,Y,,,DC0021199,001,D.C. WASA Sanitary Sewer System,CTG,Municipality,689545.0,56.0,278352628.0,2025-03-04 17:33:32,R,Y,,,
DC0021199,59,1,3318,1,"CSO occurred at 3700 Water Street NW, near the manhole by CSO 028",1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,38.904314,-77.070918,1.5,2025-04-01 02:30:00,2025-04-01 04:00:00,BPJ,Best Professional Judgement,61000.0,,,,,280653610,N,Y,,,DC0021199,001,D.C. WASA Sanitary Sewer System,CTG,Municipality,689545.0,56.0,275896087.0,2025-01-31 08:38:48,R,N,2025-03-04,278352628.0,R
DC0021199,6,1,2713,1,SSO at 15th Pl &amp; Tubman Rd SE,1,5-day reporting for noncompliance that may endanger health or the environment,N,MAN,Manhole,,001,,38.848511,-76.982391,3.83,2023-05-28 17:40:00,2023-05-28 21:30:00,BPJ,Best Professional Judgement,100.0,,,,,278576917,N,Y,,,DC0021199,001,D.C. WASA Sanitary Sewer System,CTG,Municipality,689545.0,56.0,278352628.0,2025-03-04 17:33:32,R,Y,,,
DC0021199,6,1,2713,1,SSO at 15th Pl &amp; Tubman Rd SE,1,5-day reporting for noncompliance that may endanger health or the environment,N,MAN,Manhole,,001,,38.848511,-76.982391,3.83,2023-05-28 17:40:00,2023-05-28 21:30:00,BPJ,Best Professional Judgement,100.0,,,,,278576917,N,Y,,,DC0021199,001,D.C. WASA Sanitary Sewer System,CTG,Municipality,689545.0,56.0,275896087.0,2025-01-31 08:38:48,R,N,2025-03-04,278352628.0,R
DC0021199,60,1,3489,1,SSO at 505 DAHLIA ST NW,1,5-day reporting for noncompliance that may endanger health or the environment,N,MAN,Manhole,,001,,38.976001,-77.020535,10.25,2025-04-05 13:15:00,2025-04-05 23:30:00,BPJ,Best Professional Judgement,100.0,,,,,281189544,N,Y,,,DC0021199,001,D.C. WASA Sanitary Sewer System,CTG,Municipality,689545.0,56.0,278352628.0,2025-03-04 17:33:32,R,Y,,,
DC0021199,60,1,3489,1,SSO at 505 DAHLIA ST NW,1,5-day reporting for noncompliance that may endanger health or the environment,N,MAN,Manhole,,001,,38.976001,-77.020535,10.25,2025-04-05 13:15:00,2025-04-05 23:30:00,BPJ,Best Professional Judgement,100.0,,,,,281189544,N,Y,,,DC0021199,001,D.C. WASA Sanitary Sewer System,CTG,Municipality,689545.0,56.0,275896087.0,2025-01-31 08:38:48,R,N,2025-03-04,278352628.0,R
DC0021199,60,1,3490,2,SSO at 5501 8th St N.W,1,5-day reporting for noncompliance that may endanger health or the environment,N,BAS,Basement Backup,,001,,38.956498,-77.023796,2.48,2025-04-05 20:16:00,2025-04-05 22:45:00,BPJ,Best Professional Judgement,5000.0,,,,,281189544,N,Y,,,DC0021199,001,D.C. WASA Sanitary Sewer System,CTG,Municipality,689545.0,56.0,278352628.0,2025-03-04 17:33:32,R,Y,,,
DC0021199,60,1,3490,2,SSO at 5501 8th St N.W,1,5-day reporting for noncompliance that may endanger health or the environment,N,BAS,Basement Backup,,001,,38.956498,-77.023796,2.48,2025-04-05 20:16:00,2025-04-05 22:45:00,BPJ,Best Professional Judgement,5000.0,,,,,281189544,N,Y,,,DC0021199,001,D.C. WASA Sanitary Sewer System,CTG,Municipality,689545.0,56.0,275896087.0,2025-01-31 08:38:48,R,N,2025-03-04,278352628.0,R
DC0021199,60,1,3491,3,SSO at 234 MALCOLM X AVE SE,1,5-day reporting for noncompliance that may endanger health or the environment,N,MAN,Manhole,,001,,38.845312,-77.001636,3.18,2025-04-05 22:49:00,2025-04-06 02:00:00,BPJ,Best Professional Judgement,6000.0,,,,,281189544,N,Y,,,DC0021199,001,D.C. WASA Sanitary Sewer System,CTG,Municipality,689545.0,56.0,278352628.0,2025-03-04 17:33:32,R,Y,,,
DC0021199,60,1,3491,3,SSO at 234 MALCOLM X AVE SE,1,5-day reporting for noncompliance that may endanger health or the environment,N,MAN,Manhole,,001,,38.845312,-77.001636,3.18,2025-04-05 22:49:00,2025-04-06 02:00:00,BPJ,Best Professional Judgement,6000.0,,,,,281189544,N,Y,,,DC0021199,001,D.C. WASA Sanitary Sewer System,CTG,Municipality,689545.0,56.0,275896087.0,2025-01-31 08:38:48,R,N,2025-03-04,278352628.0,R
DC0021199,61,1,3599,1,SSO at 5501 8TH ST NW,1,5-day reporting for noncompliance that may endanger health or the environment,N,BAS,Basement Backup,,001,,38.956498,-77.023796,5.37,2025-04-24 11:18:00,2025-04-24 16:40:00,BPJ,Best Professional Judgement,1000.0,,,,,282496789,N,Y,,,DC0021199,001,D.C. WASA Sanitary Sewer System,CTG,Municipality,689545.0,56.0,278352628.0,2025-03-04 17:33:32,R,Y,,,
DC0021199,61,1,3599,1,SSO at 5501 8TH ST NW,1,5-day reporting for noncompliance that may endanger health or the environment,N,BAS,Basement Backup,,001,,38.956498,-77.023796,5.37,2025-04-24 11:18:00,2025-04-24 16:40:00,BPJ,Best Professional Judgement,1000.0,,,,,282496789,N,Y,,,DC0021199,001,D.C. WASA Sanitary Sewer System,CTG,Municipality,689545.0,56.0,275896087.0,2025-01-31 08:38:48,R,N,2025-03-04,278352628.0,R
DC0021199,62,1,3621,1,SSO at @32ND ST @ERIE ST SE,1,5-day reporting for noncompliance that may endanger health or the environment,N,MAN,Manhole,,001,,38.857292,-76.961512,4.38,2025-05-03 00:07:00,2025-05-03 04:30:00,BPJ,Best Professional Judgement,500.0,,,,,282852491,N,Y,,,DC0021199,001,D.C. WASA Sanitary Sewer System,CTG,Municipality,689545.0,56.0,278352628.0,2025-03-04 17:33:32,R,Y,,,
DC0021199,62,1,3621,1,SSO at @32ND ST @ERIE ST SE,1,5-day reporting for noncompliance that may endanger health or the environment,N,MAN,Manhole,,001,,38.857292,-76.961512,4.38,2025-05-03 00:07:00,2025-05-03 04:30:00,BPJ,Best Professional Judgement,500.0,,,,,282852491,N,Y,,,DC0021199,001,D.C. WASA Sanitary Sewer System,CTG,Municipality,689545.0,56.0,275896087.0,2025-01-31 08:38:48,R,N,2025-03-04,278352628.0,R
DC0021199,63,1,3628,1,SSO at 5115 Sherier Pl NW,1,5-day reporting for noncompliance that may endanger health or the environment,N,BAS,Basement Backup,,001,,38.925022,-77.102687,2.7,2025-05-06 02:03:00,2025-05-06 04:45:00,BPJ,Best Professional Judgement,500.0,,,,,282867165,N,Y,,,DC0021199,001,D.C. WASA Sanitary Sewer System,CTG,Municipality,689545.0,56.0,278352628.0,2025-03-04 17:33:32,R,Y,,,
DC0021199,63,1,3628,1,SSO at 5115 Sherier Pl NW,1,5-day reporting for noncompliance that may endanger health or the environment,N,BAS,Basement Backup,,001,,38.925022,-77.102687,2.7,2025-05-06 02:03:00,2025-05-06 04:45:00,BPJ,Best Professional Judgement,500.0,,,,,282867165,N,Y,,,DC0021199,001,D.C. WASA Sanitary Sewer System,CTG,Municipality,689545.0,56.0,275896087.0,2025-01-31 08:38:48,R,N,2025-03-04,278352628.0,R
DC0021199,63,1,3629,2,SSO at 5112 Sherier Pl NW,1,5-day reporting for noncompliance that may endanger health or the environment,N,BAS,Basement Backup,,001,,38.924749,-77.10297,1.7,2025-05-06 02:03:00,2025-05-06 03:45:00,BPJ,Best Professional Judgement,500.0,,,,,282867165,N,Y,,,DC0021199,001,D.C. WASA Sanitary Sewer System,CTG,Municipality,689545.0,56.0,278352628.0,2025-03-04 17:33:32,R,Y,,,
DC0021199,63,1,3629,2,SSO at 5112 Sherier Pl NW,1,5-day reporting for noncompliance that may endanger health or the environment,N,BAS,Basement Backup,,001,,38.924749,-77.10297,1.7,2025-05-06 02:03:00,2025-05-06 03:45:00,BPJ,Best Professional Judgement,500.0,,,,,282867165,N,Y,,,DC0021199,001,D.C. WASA Sanitary Sewer System,CTG,Municipality,689545.0,56.0,275896087.0,2025-01-31 08:38:48,R,N,2025-03-04,278352628.0,R
DC0021199,64,1,3665,1,SSO at 2516 South Dakota Ave NE,1,5-day reporting for noncompliance that may endanger health or the environment,N,OTH,Other,pepco vault,001,,38.924415,-76.96423,29.47,2025-05-09 17:17:00,2025-05-10 22:45:00,BPJ,Best Professional Judgement,11085.4,,,,,283467308,N,N,2025-05-21,283908102.0,DC0021199,001,D.C. WASA Sanitary Sewer System,CTG,Municipality,689545.0,56.0,278352628.0,2025-03-04 17:33:32,R,Y,,,
DC0021199,64,1,3665,1,SSO at 2516 South Dakota Ave NE,1,5-day reporting for noncompliance that may endanger health or the environment,N,OTH,Other,pepco vault,001,,38.924415,-76.96423,29.47,2025-05-09 17:17:00,2025-05-10 22:45:00,BPJ,Best Professional Judgement,11085.4,,,,,283467308,N,N,2025-05-21,283908102.0,DC0021199,001,D.C. WASA Sanitary Sewer System,CTG,Municipality,689545.0,56.0,275896087.0,2025-01-31 08:38:48,R,N,2025-03-04,278352628.0,R
DC0021199,64,2,3706,1,SSO at 2516 South Dakota Ave NE,1,5-day reporting for noncompliance that may endanger health or the environment,N,OTH,Other,pepco vault,001,,38.924415,-76.96423,29.47,2025-05-09 17:17:00,2025-05-10 22:45:00,BPJ,Best Professional Judgement,10000.0,,,,,283908102,N,Y,,,DC0021199,001,D.C. WASA Sanitary Sewer System,CTG,Municipality,689545.0,56.0,278352628.0,2025-03-04 17:33:32,R,Y,,,
DC0021199,64,2,3706,1,SSO at 2516 South Dakota Ave NE,1,5-day reporting for noncompliance that may endanger health or the environment,N,OTH,Other,pepco vault,001,,38.924415,-76.96423,29.47,2025-05-09 17:17:00,2025-05-10 22:45:00,BPJ,Best Professional Judgement,10000.0,,,,,283908102,N,Y,,,DC0021199,001,D.C. WASA Sanitary Sewer System,CTG,Municipality,689545.0,56.0,275896087.0,2025-01-31 08:38:48,R,N,2025-03-04,278352628.0,R
DC0021199,65,1,3707,1,SSO at 2516 South DaKota AVE N.E,1,5-day reporting for noncompliance that may endanger health or the environment,Y,OTH,Other,Pepco Vault,001,,38.924415,-76.96423,11.08,2025-05-16 14:40:00,2025-05-17 01:45:00,BPJ,Best Professional Judgement,6000.0,,,,,283908100,N,Y,,,DC0021199,001,D.C. WASA Sanitary Sewer System,CTG,Municipality,689545.0,56.0,278352628.0,2025-03-04 17:33:32,R,Y,,,
DC0021199,65,1,3707,1,SSO at 2516 South DaKota AVE N.E,1,5-day reporting for noncompliance that may endanger health or the environment,Y,OTH,Other,Pepco Vault,001,,38.924415,-76.96423,11.08,2025-05-16 14:40:00,2025-05-17 01:45:00,BPJ,Best Professional Judgement,6000.0,,,,,283908100,N,Y,,,DC0021199,001,D.C. WASA Sanitary Sewer System,CTG,Municipality,689545.0,56.0,275896087.0,2025-01-31 08:38:48,R,N,2025-03-04,278352628.0,R
DC0021199,66,1,3748,1,"SSO at5129 5th Street, N.W",1,5-day reporting for noncompliance that may endanger health or the environment,N,BRO,Broken Pipe,,001,,38.952953,-77.019483,9.97,2025-05-28 15:54:00,2025-05-29 01:52:00,BPJ,Best Professional Judgement,10000.0,,,,,284807968,N,Y,,,DC0021199,001,D.C. WASA Sanitary Sewer System,CTG,Municipality,689545.0,56.0,278352628.0,2025-03-04 17:33:32,R,Y,,,
DC0021199,66,1,3748,1,"SSO at5129 5th Street, N.W",1,5-day reporting for noncompliance that may endanger health or the environment,N,BRO,Broken Pipe,,001,,38.952953,-77.019483,9.97,2025-05-28 15:54:00,2025-05-29 01:52:00,BPJ,Best Professional Judgement,10000.0,,,,,284807968,N,Y,,,DC0021199,001,D.C. WASA Sanitary Sewer System,CTG,Municipality,689545.0,56.0,275896087.0,2025-01-31 08:38:48,R,N,2025-03-04,278352628.0,R
DC0021199,67,1,3784,1,SSO AT 3233 PENNSYLVANIA AVE SE,1,5-day reporting for noncompliance that may endanger health or the environment,N,BAS,Basement Backup,,001,,38.868371,-76.959012,19.08,2025-06-05 00:30:00,2025-06-05 19:35:00,BPJ,Best Professional Judgement,500.0,,,,,285129767,N,Y,,,DC0021199,001,D.C. WASA Sanitary Sewer System,CTG,Municipality,689545.0,56.0,278352628.0,2025-03-04 17:33:32,R,Y,,,
DC0021199,67,1,3784,1,SSO AT 3233 PENNSYLVANIA AVE SE,1,5-day reporting for noncompliance that may endanger health or the environment,N,BAS,Basement Backup,,001,,38.868371,-76.959012,19.08,2025-06-05 00:30:00,2025-06-05 19:35:00,BPJ,Best Professional Judgement,500.0,,,,,285129767,N,Y,,,DC0021199,001,D.C. WASA Sanitary Sewer System,CTG,Municipality,689545.0,56.0,275896087.0,2025-01-31 08:38:48,R,N,2025-03-04,278352628.0,R
DC0021199,68,1,3829,1,SSO at 55TH ST and BLAINE ST NE,1,5-day reporting for noncompliance that may endanger health or the environment,N,MAN,Manhole,,001,,38.891333,-76.922781,2.12,2025-06-17 22:28:00,2025-06-18 00:35:00,BPJ,Best Professional Judgement,5000.0,,,,,286006531,N,Y,,,DC0021199,001,D.C. WASA Sanitary Sewer System,CTG,Municipality,689545.0,56.0,278352628.0,2025-03-04 17:33:32,R,Y,,,
DC0021199,68,1,3829,1,SSO at 55TH ST and BLAINE ST NE,1,5-day reporting for noncompliance that may endanger health or the environment,N,MAN,Manhole,,001,,38.891333,-76.922781,2.12,2025-06-17 22:28:00,2025-06-18 00:35:00,BPJ,Best Professional Judgement,5000.0,,,,,286006531,N,Y,,,DC0021199,001,D.C. WASA Sanitary Sewer System,CTG,Municipality,689545.0,56.0,275896087.0,2025-01-31 08:38:48,R,N,2025-03-04,278352628.0,R
DC0021199,69,1,3910,1,"SSO AT 41125 15th Street, N.W.",1,5-day reporting for noncompliance that may endanger health or the environment,N,BRO,Broken Pipe,,001,,38.90451,-77.033989,27.3,2025-07-11 15:17:00,2025-07-12 18:35:00,BPJ,Best Professional Judgement,10000.0,,,,,287860145,N,Y,,,DC0021199,001,D.C. WASA Sanitary Sewer System,CTG,Municipality,689545.0,56.0,278352628.0,2025-03-04 17:33:32,R,Y,,,
DC0021199,69,1,3910,1,"SSO AT 41125 15th Street, N.W.",1,5-day reporting for noncompliance that may endanger health or the environment,N,BRO,Broken Pipe,,001,,38.90451,-77.033989,27.3,2025-07-11 15:17:00,2025-07-12 18:35:00,BPJ,Best Professional Judgement,10000.0,,,,,287860145,N,Y,,,DC0021199,001,D.C. WASA Sanitary Sewer System,CTG,Municipality,689545.0,56.0,275896087.0,2025-01-31 08:38:48,R,N,2025-03-04,278352628.0,R
DC0021199,7,1,2720,1,SSO at 5024 D Street SE,1,5-day reporting for noncompliance that may endanger health or the environment,N,BAS,Basement Backup,,001,,38.883989,-76.929939,2.82,2023-06-06 16:26:00,2023-06-06 19:15:00,BPJ,Best Professional Judgement,5.0,,,,,278576923,N,N,2025-03-06,278576924.0,DC0021199,001,D.C. WASA Sanitary Sewer System,CTG,Municipality,689545.0,56.0,278352628.0,2025-03-04 17:33:32,R,Y,,,
